facility_id,name,district,state,pin_code,latitude,longitude,raw_notes,has_icu,has_ot,has_nicu,has_dialysis,has_oncology,has_blood_bank,has_oxygen_supply,is_24_7,has_anesthesiologist,has_surgeon,doctor_count,uses_parttime_doctors,equipment_mentioned,specialties_mentioned,data_staleness_years,trust_score,trust_level,contradictions,trust_reasoning
7419,MCC Hospital Meerut,Meerut City,Uttar Pradesh,250001,28.95921135,77.71794128,nan internalmedicine   ,False,False,False,False,False,False,False,False,False,False,,False,[],['internalMedicine'],,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7420,Mcd Chest Clinic,Delhi,Delhi,110015,28.67302704,77.18692017,"mcd chest clinic gulabi bagh, a chest clinic operated by municipal corporation of delhi (mcd) in gulabi bagh, delhi. pulmonology familymedicine  staffing includes dr. a.k. yadav. specializes in chest medicine and chest clinic services. gulabi bagh chest clinic operates as a chest clinic under municipal corporation of delhi (mcd). ",False,False,False,False,False,False,False,False,False,False,,False,[],"['pulmonology', 'familyMedicine']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7421,MCH Hospital,Saharanpur,Uttar Pradesh,247001,29.9652462,77.51630402,we offer the best care for you and your family. internalmedicine  provides 24/7 medical services operates 24/7 (always open) ,False,False,False,False,False,False,False,True,False,False,,False,[],['internalMedicine'],,4.0,LOW,['Claims 24/7 but fewer than 2 doctors listed'],Score 4.0/10. Issues: Claims 24/7 but fewer than 2 doctors listed
7422,"MCH Wing, S. K. Hospital, SIKAR",Sikar,Rajasthan,332001,27.61452866,75.14117432,"24 hour delivery services by well experienced gynic doctors internalmedicine  provides 24/7 gynecology and obstetric delivery services at mch wing, s. k. hospital, sikar ",False,False,False,False,False,False,False,True,False,False,,False,[],['internalMedicine'],,4.0,LOW,['Claims 24/7 but fewer than 2 doctors listed'],Score 4.0/10. Issues: Claims 24/7 but fewer than 2 doctors listed
7423,MCR Anorectal Surgery Center,Abohar,Punjab,152128,30.11580276,74.06763458,mcr multicare anorectal surgery hospital internalmedicine   ,False,False,False,False,False,False,False,False,False,False,,False,[],['internalMedicine'],,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7424,Med Care Hospital,Bharuch,Gujarat,392220,21.92015076,73.07499695,"med care hospital is a hospital in palej, bharuch, gujarat, india. familymedicine internalmedicine  dr. mohammed soyeb has 8 years of experience dr. mohammed soyeb practices at med care hospital as a general physician med care hospital in palej, bharuch has dr. mohammed soyeb, a general physician, on staff dr. mohammed soyeb earned md - physician from smolensk state medical academy in 2014 ",False,False,False,False,False,False,False,False,False,False,,False,[],"['familyMedicine', 'internalMedicine']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7425,Med One Medicals & Clinic,Thirumittacode,Kerala,679533,10.7647028,76.19561768,opening hours: open: mon-sun 08:30-21:30 familymedicine dermatology   ,False,False,False,False,False,False,False,False,False,False,,False,[],"['familyMedicine', 'dermatology']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7426,MED11,Nishat,Jammu And Kashmir,191123,34.1428299,74.87445068,a state of the art medical centre offering diagnostic and outpatient services with a well equipped pharmacy. gynecologyandobstetrics internalmedicine on-site pharmacy provides outpatient services has senior consultant dr. rizwana habib on staff provides diagnostic services ,False,False,False,False,False,False,False,False,False,False,,False,['On-site pharmacy'],"['gynecologyAndObstetrics', 'internalMedicine']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7427,Medaz Hospital & Health Care Centre,Jabalpur,Madhya Pradesh,482004,23.19995308,79.94829559,"medaz hospital and health care centre in jabalpur offers blood test service, blood pressure test service, cold treatment service, sugar test service, and fever treatment service. internalmedicine  has been in operation for 7 years provides sugar/blood glucose testing services provides blood test services provides cold treatment services provides fever treatment services provides blood pressure testing services",False,False,False,False,False,False,False,False,False,False,,False,[],['internalMedicine'],,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7428,Medcity Clinics,Nagpur,Maharashtra,440012,21.14048004,79.08059692,"orthopaedic clinic offering knee replacement, hip replacement, and shoulder replacement surgeries. orthopedicsurgery familymedicine internalmedicine   ",False,False,False,False,False,False,False,False,False,False,,False,[],"['orthopedicSurgery', 'familyMedicine', 'internalMedicine']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7429,Medco Pharmacy,Dankuni,West Bengal,712311,22.68202972,88.28419495,genuine medicine at discounted prices. treatment by well experienced doctors available. authorised blood collection center for various laboratory tests. free home delivery ( above ₹1000/- order )\nfree bp checkup\nfree weight checkup. pathology  offers genuine medicines at discounted prices. open now is an authorised blood collection center for laboratory tests. offers free home delivery for orders above ₹1000. provides treatment by well experienced doctors. offers free weight checkups. offers free bp checkups. collects blood samples for laboratory tests as an authorised blood collection center.,False,False,False,False,False,False,False,False,False,False,,False,[],['pathology'],,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7430,Medenta Dental Clinic,Delhi,Delhi,110063,28.67921829,77.19734192,dental clinic dentistry   ,False,False,False,False,False,False,False,False,False,False,,False,[],['dentistry'],,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7431,Medha Clinic & Diagnostic,Ausgram,West Bengal,713167,23.44617844,87.7442627,"an iso 9001:2015 certified modern doctor’s clinic and diagnostic center, offering a high-tech pathology lab and a pharmacy. pathology familymedicine on-site high-tech pathology laboratory on-site pharmacy iso 9001:2015 certified online booking available open 24/7 outpatient clinic ",False,False,False,False,False,False,False,True,False,False,,False,"['On-site high-tech pathology laboratory', 'On-site pharmacy']","['pathology', 'familyMedicine']",,4.0,LOW,['Claims 24/7 but fewer than 2 doctors listed'],Score 4.0/10. Issues: Claims 24/7 but fewer than 2 doctors listed
7432,Medheal Multispeciality Clinic,Dwarka,Delhi,110059,28.64196968,77.04353333,"medheal multispecialty clinic a young organization which is determined to provide quality medical services, affordable to all sections of society. familymedicine dentistry  operates as a multispeciality clinic offers dentistry and dental surgery services ",False,False,False,False,False,False,False,False,False,False,,False,[],"['familyMedicine', 'dentistry']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7433,Medi Point Diagnoastic Centre,Howrah,West Bengal,711313,22.55729866,88.23251343,collect blood sample and test from kolkata nabl lads attach cmc vallore and nabl labs familymedicine   ,False,False,False,False,False,False,False,False,False,False,,False,[],['familyMedicine'],,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7434,Medi Quick Path Lab,Sec-82 Gurugram Manesar,Haryana,122004,28.39557457,76.95709229,medical laboratory pathology familymedicine  has 7 years in healthcare established in 2018 offers the complete health checkup and mini health package authorized collection centre for molq laboratory offers mini health package including tests such as fasting blood sugar and complete blood count offers the complete health checkup via mediquick path lab,False,False,False,False,False,False,False,False,False,False,,False,[],"['pathology', 'familyMedicine']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7435,MEDI RESEARCH Diagnostics & Polyclinic,Berhampore,West Bengal,742101,24.09539604,88.2557373,"""medi research diagnostics & polyclinic established at laldighi, berhampore. the diagnostics & polyc"" familymedicine   ",False,False,False,False,False,False,False,False,False,False,,False,[],['familyMedicine'],,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7436,Medi Tech Scans Radiology Lab,Coimbatore,Tamil Nadu,641045,10.99737549,76.99473572,"radiology lab, medi tech scans radiology lab familymedicine radiology   ",False,False,False,False,False,False,False,False,False,False,,False,[],"['familyMedicine', 'radiology']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7437,MEDI TRUST Diagnostics,Ettumanur,Kerala,686631,9.667537689,76.55555725,medi trust diagnostics is one of the best advanced diagnostic medical laboratory in ettumanoor. we are mainly focusing on quality with experienced hands. familymedicine   ,False,False,False,False,False,False,False,False,False,False,,False,[],['familyMedicine'],,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7438,"Medica Clinic, Samastipur",Samastipur,Bihar,848125,25.89387703,86.0062561,dr. b. roy (general physician & child specialist) and dr. m. kumar (cardiologist & diabetologist) familymedicine internalmedicine   ,False,False,False,False,False,False,False,False,False,False,2.0,False,[],"['familyMedicine', 'internalMedicine']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7439,Medica Multispeciality Clinic,Sagar,Madhya Pradesh,470001,23.84396172,78.7328186,dentist and dental surgery familymedicine   ,False,False,False,False,False,False,False,False,False,False,,False,[],['familyMedicine'],,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7440,Medica zone polyclinic,Srinagar,Jammu And Kashmir,190014,34.03919983,74.78837585,"pain related to bones, joints, soft tissues (cervical, lower back ache), neuro pain. orthopedicsurgery painmedicinepmr familymedicine physicalmedicineandrehabilitation  medica zone polyclinic is located in srinagar, jammu and kashmir, india medica zone polyclinic operates as a medical and health facility ",False,False,False,False,False,False,False,False,False,False,,False,[],"['orthopedicSurgery', 'painMedicinePMR', 'familyMedicine', 'physicalMedicineAndRehabilitation']",2022-12-02,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7441,Medical Skin Aesthetics Clinic,Lucknow,Uttar Pradesh,226010,26.84929848,80.99727631,"skin and hair problems; fine line and wrinkle treatment; scar removal; hairfall treatment; hair regrowth familymedicine hairandnaildisorders dermatology cosmeticdermatology  specializes in skin and hair problems, including fine line and wrinkle treatment, scar removal, hair fall treatment, and hair regrowth based in lucknow, uttar pradesh, india offers fine line and wrinkle treatment scar removal offers hair fall treatment provides scar removal fine line and wrinkle treatment hair regrowth treatment provides hair regrowth treatment hair fall treatment",False,False,False,False,False,False,False,False,False,False,,False,[],"['familyMedicine', 'hairAndNailDisorders', 'dermatology', 'cosmeticDermatology']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7442,Medical Store,Haridwar,Uttarakhand,249404,30.32383919,78.07832336,medical laboratory pathology internalmedicine  the medical store facebook page was created on 20 november 2019 medical store is listed as a medical laboratory on facebook medical store has an unofficial facebook page ,False,False,False,False,False,False,False,False,False,False,,False,[],"['pathology', 'internalMedicine']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7443,Medicare Family Health Clinic,Changanacherry,Kerala,686546,9.458621979,76.60171509,nan familymedicine   ,False,False,False,False,False,False,False,False,False,False,,False,[],['familyMedicine'],,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7444,Medicare Health Centre,Gorakhpur,Uttar Pradesh,273001,26.81759453,83.40096283,"we treat anal disorder problems like piels,fistula,anal abcess,colitis,ibs,gastitis &more familymedicine gastroenterology  medicare health centre is a medical facility located in gorakhpur medicare health centre is listed in gorakhpur hospitals listings on grotal located in gorakhpur, uttar pradesh, india open 24/7 treats anal disorders including piles (hemorrhoids), fistula, and anal abscess",False,False,False,False,False,False,False,True,False,False,,False,[],"['familyMedicine', 'gastroenterology']",,4.0,LOW,['Claims 24/7 but fewer than 2 doctors listed'],Score 4.0/10. Issues: Claims 24/7 but fewer than 2 doctors listed
7445,Medicity Hospital,Katihar,Bihar,854109,26.35175896,84.8686142,medicity hospital – facilities: advanced laparoscopic & general surgery orthopedicsurgery generalsurgery internalmedicine has an advanced operating theatre (ot) orthopedic clinic at medicity hospital operates 24/7 services provides advanced laparoscopic surgery provides general surgery,False,False,False,False,False,False,False,True,False,False,,False,['Has an advanced operating theatre (OT)'],"['orthopedicSurgery', 'generalSurgery', 'internalMedicine']",,4.0,LOW,['Claims 24/7 but fewer than 2 doctors listed'],Score 4.0/10. Issues: Claims 24/7 but fewer than 2 doctors listed
7446,Mediclinic,Kallely,Kerala,689691,9.206754684,76.86645508,opened to cater to the needs of society and those in need. familymedicine   ,False,False,False,False,False,False,False,False,False,False,,False,[],['familyMedicine'],,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7447,Medicus Generic Medical Chemist and Druggist,Mumbai,Maharashtra,400017,19.04647827,72.85868835,nan internalmedicine  jan aushadhi centre ,False,False,False,False,False,False,False,False,False,False,,False,[],['internalMedicine'],,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7448,Medina Health Care Center,Yemmiganur,Andhra Pradesh,518360,14.81737137,79.1015625,"we provide general, obstretic & gynaec care 24/7 familymedicine gynecologyandobstetrics  provides general, obstetric and gynecologic care 24/7 ",False,False,False,False,False,False,False,True,False,False,,False,[],"['familyMedicine', 'gynecologyAndObstetrics']",,4.0,LOW,['Claims 24/7 but fewer than 2 doctors listed'],Score 4.0/10. Issues: Claims 24/7 but fewer than 2 doctors listed
7449,Mediscan Gastro Liver Superspeciality Centre,Ludhiana,Punjab,141001,30.89398956,75.8272934,"mediscan gastro liver superspeciality centre is a unit of sas grewal hospital. this centre has been developed to provide state of the art services in field of gastroenterology, digestive diseases and interventional endoscopy. motto: affordable health care for all. familymedicine gastroenterology internalmedicine  specializes in gastroenterology and hepatology services offers gastro liver pancreas treatment unit of sas grewal hospital offers interventional endoscopy services specializes in gastroenterology and digestive diseases interventional endoscopy procedures",False,False,False,False,False,False,False,False,False,False,,False,[],"['familyMedicine', 'gastroenterology', 'internalMedicine']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7450,MediWorld,Jamshedpur,Jharkhand,831006,22.7759037,86.18456268,discounted pharmacy store with doctor consultation and diagnosis facility available under one roof. familymedicine  pharmacy and doctor consultation services under one roof outpatient services offers delivery and in-store pickup offers doctor consultations provides diagnosis facilities under one roof,False,False,False,False,False,False,False,False,False,False,,False,[],['familyMedicine'],,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7451,Mediworld Clinics,Srinagar,Jammu And Kashmir,190008,34.06578827,74.80879211,"heart and skin centre familymedicine cardiology dermatology  based in srinagar, jammu and kashmir, india located in srinagar, jammu and kashmir, india associated with dr shazia jeelani operates as a heart and skin centre offers dermatology consultation dermatology clinic ",False,False,False,False,False,False,False,False,False,False,,False,[],"['familyMedicine', 'cardiology', 'dermatology']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7452,Mediworld Dr Munish Khurana,Jalandhar,Punjab,144001,31.32355118,75.57159424,"hospital internalmedicine  categorized as a hospital on the mediworld dr munish khurana facebook page facebook page for mediworld dr munish khurana was created on may 8, 2018 ",False,False,False,False,False,False,False,False,False,False,,False,[],['internalMedicine'],,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7453,Mediworld Infertility & Ivf Centre,Delhi,Delhi,110025,28.55542755,77.27590942,"infertility doctors specializing in ivf treatments, surrogacy services, and comprehensive fertility care plans. reproductiveendocrinologyandinfertility familymedicine  has 6 years of operation in healthcare infertility doctors specializing in ivf treatments ivf program comprehensive fertility care plans surrogacy services in-vitro fertilisation (ivf)",False,False,False,False,False,False,False,False,False,False,,False,[],"['reproductiveEndocrinologyAndInfertility', 'familyMedicine']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7454,Medix Medical Services India,Mumbai,Maharashtra,400051,19.06044769,72.86294556,"the majority of medix medical services india private limited's turnover comes from hospital and medical care. internalmedicine  industry classification: human health activities current status: active cin: u85100mh2020ftc340306 incorporated on jun 05, 2020 as a private limited company last agm held on sep 30, 2024 principal business activity: hospital and medical care main activity: hospital and medical care (main activity code q6: other hospital and medical care activities) ",False,False,False,False,False,False,False,False,False,False,,False,[],['internalMedicine'],2025-12-13,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7455,Medone Pharmacy,Hatiara,West Bengal,700157,23.34331322,86.36090088,"medone pharmacy offers pharmaceutical tablets, disinfectant spray, body deodorant, sanitary pad, dabur glucose d, neem oil, elastic adhesive bandage, and talcum powder. gst no. 19absfm2932n1zh; gst registration date 22-02-2022; legal status: partnership; annual turnover: 0 - 40 l. familymedicine  [""legal status of firm: partnership"",""product range is listed under 'products & services' including pharmaceutical tablets, disinfectant spray, body deodorant, sanitary pad, dabur glucose d, neem oil, elastic adhesive bandage, talcum powder"",""gst registration date 22-02-2022"",""nature of business: retail business"",""offers eight product categories: pharmaceutical tablets, disinfectant spray, body deodorant, sanitary pad, dabur glucose d, neem oil, elastic adhesive bandage, talcum powder"",""gst partners: arnab bera; arindam ganguly"",""gst registered with no. 19absfm2932n1zh"",""annual turnover: 0 - 40 l"",""listed for 3 years on indiamart"",""operates as a retail pharmacy""] ",False,False,False,False,False,False,False,False,False,False,,False,[],['familyMedicine'],,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7456,Medplus Usha Cardiac Center,Vijayawada,Andhra Pradesh,520010,16.49919128,80.64421082,"medplus usha cardiac center familymedicine cardiology  part of the medplus brand listed on justdial as medplus usha cardiac center cardiac center located in vijayawada, andhra pradesh ",False,False,False,False,False,False,False,False,False,False,,False,[],"['familyMedicine', 'cardiology']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7457,Medray Super Speciality Hospitals (Bengaluru),Bengaluru,Karnataka,560075,12.97341251,77.67507935,"super specialty hospital in new tippasandra, bengaluru. internalmedicine  operates as a super specialty hospital provides a friendly environment for patients ",False,False,False,False,False,False,False,False,False,False,,False,[],['internalMedicine'],,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7458,Medstar A Multispeciality Clinic,Anantnag,Jammu And Kashmir,192101,33.71491241,75.13188934,a multi-speciality clinic with one mission — promoting the health of our patients through personal familymedicine wheelchair accessible facility with on-site parking outpatient multispeciality clinic ,False,False,False,False,False,False,False,False,False,False,,False,['Wheelchair accessible facility with on-site parking'],['familyMedicine'],,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7459,Medstar Multispeciality Clinic,Hyderabad,Telangana,500059,17.34815598,78.50335693,multi speciality clinic familymedicine   ,False,False,False,False,False,False,False,False,False,False,,False,[],['familyMedicine'],,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7460,Medwell Hospital,Khagriya,Bihar,851204,25.51096153,86.47244263,nan internalmedicine  operates 24/7 ,False,False,False,False,False,False,False,True,False,False,,False,[],['internalMedicine'],,4.0,LOW,['Claims 24/7 but fewer than 2 doctors listed'],Score 4.0/10. Issues: Claims 24/7 but fewer than 2 doctors listed
7461,Medwin Clinic,Chennai,Tamil Nadu,600094,13.06288052,80.22798157,"an outpatient service with a mission to provide quality,cost effective,evidence based therapy. specialities: diabetology ,gen.medicine,orthopaedics  physiotherapy dept and lab are attached as well. medwin clinic is at soundarapandian bone and joint hospital. familymedicine internalmedicine orthopedicsurgery physicalmedicineandrehabilitation endocrinologyanddiabetesandmetabolism whole body cryotherapy equipment used for -110°c sessions physiotherapy department attached affiliated with soundarapandian bone and joint hospital laboratory attached outpatient service specialities: diabetology, general medicine, orthopaedics medwin clinic operates as a clinic in vanagaram, chennai. offers whole body cryotherapy sessions lasting 3 minutes at -110°c",False,False,False,False,False,False,False,False,False,False,,False,['Whole body cryotherapy equipment used for -110°C sessions'],"['familyMedicine', 'internalMedicine', 'orthopedicSurgery', 'physicalMedicineAndRehabilitation', 'endocrinologyAndDiabetesAndMetabolism']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7462,Meenakshi Dental Clinic,Vijayawada,Andhra Pradesh,520002,16.51325226,80.6374054,meenakshi dental is a clinic with specialists in clip treatment and cosmetic dental care. dentistry familymedicine   ,False,False,False,False,False,False,False,False,False,False,,False,[],"['dentistry', 'familyMedicine']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7463,Meenakshi Devi Hospital,Rewari,Haryana,123401,28.1948452,76.61686707,meenakshi devi hospital is a professional hospital. maternalfetalmedicineorperinatology gynecologyandobstetrics internalmedicine   ,False,False,False,False,False,False,False,False,False,False,,False,[],"['maternalFetalMedicineOrPerinatology', 'gynecologyAndObstetrics', 'internalMedicine']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7464,Meenakshi Mother and Child Hospital,Secunderabad,Telangana,500087,17.51311111,78.5541687,"specialization: maternity maternalandchildhealth internalmedicine  located in hyderabad, telangana private hospital ",False,False,False,False,False,False,False,False,False,False,,False,[],"['maternalAndChildHealth', 'internalMedicine']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7465,Meera Care Clinic,Surat,Gujarat,394101,21.24161148,72.88420105,nan familymedicine   ,False,False,False,False,False,False,False,False,False,False,,False,[],['familyMedicine'],,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7466,Meghana Counseling Physiotherapy,Mumbai,Maharashtra,400057,19.10160828,72.84535217,physiotherapy centre familymedicine physicalmedicineandrehabilitation   ,False,False,False,False,False,False,False,False,False,False,,False,[],"['familyMedicine', 'physicalMedicineAndRehabilitation']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7467,Meghna Maternity,Bangalore,Karnataka,560067,12.99272633,77.71940613,hospital familymedicine obstetricsandmaternitycare gynecologyandobstetrics internalmedicine  meghna maternity provides obstetrics and gynecology clinic services. ,False,False,False,False,False,False,False,False,False,False,,False,[],"['familyMedicine', 'obstetricsAndMaternityCare', 'gynecologyAndObstetrics', 'internalMedicine']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7468,Meher Ayurved and Panchkarm Research Centre,Lalitpur,Uttar Pradesh,284403,24.70114708,78.42025757,"ayurved and panchkarm clinic operated by dr vijay pratap singh and dr mamta verma in lalitpur, uttar pradesh, india. familymedicine dermatology internalmedicine  meher ayurved and panchkarm research centre operates an ayurveda and panchakarma clinic in lalitpur, uttar pradesh, india meher ayurved and panchkarm research centre is run by dr vijay pratap singh and dr mamta verma ayurvedic and panchakarma clinic located in lalitpur, uttar pradesh, india operated by dr vijay pratap singh and dr mamta verma meher ayurved and panchkarm research centre specializes in ayurveda and panchakarma offers panchakarma therapy",False,False,False,False,False,False,False,False,False,False,,False,[],"['familyMedicine', 'dermatology', 'internalMedicine']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7469,Meher Homeopathy and Skin Clinic,Kalyan,Maharashtra,421306,19.23787689,73.13302612,"meher homeopathy and skin clinic offering homeopathy and skin clinic services; includes aesthetic physician services. familymedicine dermatology cosmeticdermatology  has aesthetic physician on staff staff hold bhms, cgo, cch, and pgdcc qualifications meher polyclinic operates as a homeopathy and skin clinic offers cosmetology services ",False,False,False,False,False,False,False,False,False,False,,False,[],"['familyMedicine', 'dermatology', 'cosmeticDermatology']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7470,Mehrishi Ved Vyas Hospital Jind,Jind,Haryana,126102,29.30180931,76.318573,"main motto 'your health - our priority' internalmedicine  provides 24/7 health services located in jind, haryana offers ayurvedic treatment programs established in 2001 offers basti therapy offers ayurvedic vamana therapy (therapeutic emesis) offers raktamokshana therapy (bloodletting) offers shirodhara therapy offers nasya therapy",False,False,False,False,False,False,False,True,False,False,,False,[],['internalMedicine'],,4.0,LOW,['Claims 24/7 but fewer than 2 doctors listed'],Score 4.0/10. Issues: Claims 24/7 but fewer than 2 doctors listed
7471,"Mehta Dental Care and Implant Centre, Adajan - Surat Flyover",Surat,Gujarat,395001,21.18089485,72.8188324,"mehta dental care and implant centre is a dental hygiene clinic in adajan - surat flyover, surat. the clinic is visited by dentist like dr. sneha rapolu. dentistry familymedicine  has 1 doctor on staff: dr. sneha rapolu (bds, dentist, 2 years experience) multi-speciality dental clinic dental hygiene clinic ",False,False,False,False,False,False,False,False,False,False,,False,[],"['dentistry', 'familyMedicine']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7472,Mehta Seva Sadan,Ichak,Jharkhand,825402,24.08640289,85.39344788,hospital internalmedicine   ,False,False,False,False,False,False,False,False,False,False,,False,[],['internalMedicine'],,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7473,Melur Medical Centre,Melur,Tamil Nadu,625106,10.03035355,78.33578491,multi-speciality healthcare centre familymedicine   ,False,False,False,False,False,False,False,False,False,False,,False,[],['familyMedicine'],,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7474,Memansha Medical Store,Lucknow,Uttar Pradesh,226016,26.89742851,80.9914856,"all allopathic /ayurvedic & gerenal medicine available at affordable prices. nabl authorized blood collection centre, free home collection. clinicalpathology internalmedicine  offers allopathic and ayurvedic medicines always open free home collection for blood samples nabl authorized blood collection centre offers free home collection of blood samples provides blood collection services",False,False,False,False,False,False,False,False,False,False,,False,[],"['clinicalPathology', 'internalMedicine']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7475,"Men and Women Health Clinic- RSMC, Chandigarh",Chandigarh,Chandigarh,160047,30.69825172,76.76267242,"men's & women's health clinic: turning hope into reality, guiding families to successful pregnancies familymedicine obstetricsandmaternitycare gynecologyandobstetrics   ",False,False,False,False,False,False,False,False,False,False,,False,[],"['familyMedicine', 'obstetricsAndMaternityCare', 'gynecologyAndObstetrics']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7476,Men-Lha Healing Centre,Salugara,West Bengal,734007,26.7673912,88.44692993,"centre for tibetan medicine offering tibetan kunye massage, moxabustion therapy, cupping bleeding therapy, herbal steam therapy, heat compress therapy, acupuncture therapy, and tuina. familymedicine  operates as a tibetan medicine center provides tibetan medicine consultation services tibetan kunye massage moxibustion therapy cupping bleeding therapy tuina pressure point therapy heat compress therapy acupuncture therapy herbal steam therapy",False,False,False,False,False,False,False,False,False,False,,False,[],['familyMedicine'],,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7477,Mens Health Clinic,Bangalore,Karnataka,560001,12.99130058,77.58544922,"treatment for all kinds of sexual problems like premature ejaculation , erectile dysfunction , nocturnal emission (wet dreams , sexual weakness) loss of libido and infertility etc. familymedicine internalmedicine  sexology clinic offering marital and sexual health treatment for men and women provides treatment for pre- and post-marital problems for men and women",False,False,False,False,False,False,False,False,False,False,,False,[],"['familyMedicine', 'internalMedicine']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7478,Mera Clinic -Udaipur,Udaipur,Rajasthan,313001,24.54151726,73.69665527,"trusted health partner; reliable blood collection; well-stocked pharmacy; caring for our community familymedicine  has an on-site well-stocked pharmacy provides blood collection services operates in udaipur, rajasthan, india ",False,False,False,False,False,False,False,False,False,False,,False,[],['familyMedicine'],,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7479,Mercy Clinic,Mumbai,Maharashtra,400095,19.19408035,72.82138824,"family physician with emergency services emergencymedicine familymedicine  emergency services always open family physician clinic located in mumbai, maharashtra, india ",False,False,False,False,False,False,False,False,False,False,,False,[],"['emergencyMedicine', 'familyMedicine']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7480,Metro Hospital and Research Centre,Nagaon,Assam,782002,26.35842514,92.65028381,"metro hospital and research centre located in nagaon, assam, india. psychiatry internalmedicine  employs dr. jyotismita choudhury, a psychiatrist, at the facility provides psychiatric consultation services ",False,False,False,False,False,False,False,False,False,False,,False,[],"['psychiatry', 'internalMedicine']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7481,Metro Multispeciality Hospital,Surat,Gujarat,394107,21.24530029,72.84936523,"metro multispeciality here we provide all kind of service like surgery, orthopedic, medicine, child orthopedicsurgery generalsurgery internalmedicine  offers 24/7 services offers orthopedic surgery provides surgical services provides medical services",False,False,False,False,False,False,False,True,False,False,,False,[],"['orthopedicSurgery', 'generalSurgery', 'internalMedicine']",,4.0,LOW,['Claims 24/7 but fewer than 2 doctors listed'],Score 4.0/10. Issues: Claims 24/7 but fewer than 2 doctors listed
7482,Metro Multispeciality Hospital & Trauma Centre,Agra,Uttar Pradesh,282001,27.14504623,78.04199219,a multispeciality hospital offering a wide range of healthcare services. internalmedicine  provides obstetrics and gynecology services multispecialty hospital ,False,False,False,False,False,False,False,False,False,False,,False,[],['internalMedicine'],,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7483,Metro Multispeciality Hospital Bathinda,Bathinda,Punjab,151001,30.20960045,74.95368958,nan internalmedicine   ,False,False,False,False,False,False,False,False,False,False,,False,[],['internalMedicine'],,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7484,Metro Pharmacy Medical Shop,Hyderabad,Telangana,500011,17.46406174,78.45753479,medical lab pathology  operates as a medical laboratory provides medical laboratory services ,False,False,False,False,False,False,False,False,False,False,,False,[],['pathology'],,5.0,MEDIUM,[],Score 5.0/10. Issues: None
